RegionID,RegionName,State,City,Metro,2022-10-31,bedrooms,Region,State Name
214146,Olney,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",170754.0,3,Northeast,Pennsylvania
274834,West Oak Lane,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",224487.0,3,Northeast,Pennsylvania
274451,Mayfair,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",254173.0,3,Northeast,Pennsylvania
403167,Overbrook,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",212148.0,3,Northeast,Pennsylvania
271166,Cobbs Creek,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",168951.0,3,Northeast,Pennsylvania
208850,Bustleton,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",358767.0,3,Northeast,Pennsylvania
215792,Somerton,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",359198.0,3,Northeast,Pennsylvania
9632,Mount Lebanon,PA,Pittsburgh,"Pittsburgh, PA",333014.0,3,Northeast,Pennsylvania
214954,Rhawnhurst,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",297425.0,3,Northeast,Pennsylvania
214976,Richmond,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",216123.0,3,Northeast,Pennsylvania
5568,Lawndale,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",197623.0,3,Northeast,Pennsylvania
276426,Logan,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",159244.0,3,Northeast,Pennsylvania
210763,Frankford,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",135328.0,3,Northeast,Pennsylvania
753808,Rittenhouse,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1080643.0,3,Northeast,Pennsylvania
276112,Wissinoming,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",185366.0,3,Northeast,Pennsylvania
753714,Upper Kensington,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",73194.0,3,Northeast,Pennsylvania
276383,Holmesburg,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",213724.0,3,Northeast,Pennsylvania
211303,Haddington,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",136635.0,3,Northeast,Pennsylvania
271183,Hartranft,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",95461.0,3,Northeast,Pennsylvania
271173,Mount Airy East,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",264001.0,3,Northeast,Pennsylvania
210745,Fox Chase,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",306071.0,3,Northeast,Pennsylvania
271189,Kingesessing,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",150535.0,3,Northeast,Pennsylvania
216249,Tacony,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",211167.0,3,Northeast,Pennsylvania
271178,Fishtown,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",368277.0,3,Northeast,Pennsylvania
274159,Juniata Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",178585.0,3,Northeast,Pennsylvania
211824,Hunting Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",103393.0,3,Northeast,Pennsylvania
210532,Feltonville,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",148371.0,3,Northeast,Pennsylvania
211844,Hyde Park,PA,Scranton,"Scranton--Wilkes-Barre, PA",137803.0,3,Northeast,Pennsylvania
753832,Upper Roxborough,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",364481.0,3,Northeast,Pennsylvania
271182,Harrowgate,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",105279.0,3,Northeast,Pennsylvania
753820,Lower Moyamensing,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",249390.0,3,Northeast,Pennsylvania
210296,Elmwood,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",147969.0,3,Northeast,Pennsylvania
210855,Fullerton,PA,Whitehall,"Allentown-Bethlehem-Easton, PA-NJ",279252.0,3,Northeast,Pennsylvania
271181,Grays Ferry,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",225244.0,3,Northeast,Pennsylvania
275065,Point Breeze,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",339166.0,3,Northeast,Pennsylvania
271222,Strawberry Mansion,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",101933.0,3,Northeast,Pennsylvania
217363,Wynnefield,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",218852.0,3,Northeast,Pennsylvania
753841,Parkwood Manor,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",298613.0,3,Northeast,Pennsylvania
271220,Squirrel Hill South,PA,Pittsburgh,"Pittsburgh, PA",378435.0,3,Northeast,Pennsylvania
271198,North Central,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",206376.0,3,Northeast,Pennsylvania
54374,Shadyside,PA,Pittsburgh,"Pittsburgh, PA",562372.0,3,Northeast,Pennsylvania
753810,Graduate Hospital,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",645105.0,3,Northeast,Pennsylvania
215211,Roxborough,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",331760.0,3,Northeast,Pennsylvania
271201,Ogontz,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",184964.0,3,Northeast,Pennsylvania
753815,Washington Square,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",753611.0,3,Northeast,Pennsylvania
275751,Tioga,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",120532.0,3,Northeast,Pennsylvania
208709,Brookline,PA,Pittsburgh,"Pittsburgh, PA",197171.0,3,Northeast,Pennsylvania
208971,Carroll Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",160891.0,3,Northeast,Pennsylvania
272748,Allegheny West,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",95375.0,3,Northeast,Pennsylvania
753807,Logan Square,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",658603.0,3,Northeast,Pennsylvania
276242,Cedarbrook,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",256142.0,3,Northeast,Pennsylvania
753836,Paschall,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",114453.0,3,Northeast,Pennsylvania
213529,Mount Airy West,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",371371.0,3,Northeast,Pennsylvania
271180,Girard Estates,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",292188.0,3,Northeast,Pennsylvania
265468,Northwood,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",187426.0,3,Northeast,Pennsylvania
271219,Squirrel Hill North,PA,Pittsburgh,"Pittsburgh, PA",529658.0,3,Northeast,Pennsylvania
253785,Modena,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",305201.0,3,Northeast,Pennsylvania
216392,Torresdale,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",267379.0,3,Northeast,Pennsylvania
209173,Chestnut Hill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",548711.0,3,Northeast,Pennsylvania
764338,Cabbage Hill,PA,Lancaster,"Lancaster, PA",198525.0,3,Northeast,Pennsylvania
208967,Carrick,PA,Pittsburgh,"Pittsburgh, PA",148561.0,3,Northeast,Pennsylvania
395620,Carnot-Moon,PA,Coraopolis,"Pittsburgh, PA",264987.0,3,Northeast,Pennsylvania
271203,Pennypack,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",309359.0,3,Northeast,Pennsylvania
262593,Whitman,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",258465.0,3,Northeast,Pennsylvania
210094,East Oak Lane,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",231918.0,3,Northeast,Pennsylvania
166189,West End,PA,Lancaster,"Lancaster, PA",247582.0,3,Northeast,Pennsylvania
271171,Germantown East,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",167971.0,3,Northeast,Pennsylvania
26636,Providence,PA,Scranton,"Scranton--Wilkes-Barre, PA",133863.0,3,Northeast,Pennsylvania
216886,Weigelstown,PA,Dover,"York-Hanover, PA",234773.0,3,Northeast,Pennsylvania
403508,Mill Creek,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",142023.0,3,Northeast,Pennsylvania
271228,West Kensington,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",193728.0,3,Northeast,Pennsylvania
753811,West Passyunk,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",234218.0,3,Northeast,Pennsylvania
210059,East Falls,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",331927.0,3,Northeast,Pennsylvania
753818,East Passyunk,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",371171.0,3,Northeast,Pennsylvania
764036,South Side,PA,Scranton,"Scranton--Wilkes-Barre, PA",150009.0,3,Northeast,Pennsylvania
215948,Spruce Hill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",571944.0,3,Northeast,Pennsylvania
263765,Stanton,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",81142.0,3,Northeast,Pennsylvania
762310,West Ward,PA,Easton,"Allentown-Bethlehem-Easton, PA-NJ",173029.0,3,Northeast,Pennsylvania
753817,Passyunk Square,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",404116.0,3,Northeast,Pennsylvania
274732,North Oakland,PA,Pittsburgh,"Pittsburgh, PA",442408.0,3,Northeast,Pennsylvania
273683,Fairmount,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",488167.0,3,Northeast,Pennsylvania
763573,West Park Historic District,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",189100.0,3,Northeast,Pennsylvania
261334,Prospect Heights,PA,Lancaster,"Lancaster, PA",254722.0,3,Northeast,Pennsylvania
214069,Oakland,PA,Pittsburgh,"Pittsburgh, PA",225044.0,3,Northeast,Pennsylvania
208472,Bloomfield,PA,Pittsburgh,"Pittsburgh, PA",299248.0,3,Northeast,Pennsylvania
213495,Morrell Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",299421.0,3,Northeast,Pennsylvania
271155,Brewerytown,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",257909.0,3,Northeast,Pennsylvania
140898,West End,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",285613.0,3,Northeast,Pennsylvania
762830,SouthSide,PA,Easton,"Allentown-Bethlehem-Easton, PA-NJ",209631.0,3,Northeast,Pennsylvania
275317,Southwest Schuylkill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",145138.0,3,Northeast,Pennsylvania
753803,Germantown Southwest,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",198563.0,3,Northeast,Pennsylvania
753838,Northern Liberties,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",594237.0,3,Northeast,Pennsylvania
764035,Hill Section,PA,Scranton,"Scranton--Wilkes-Barre, PA",157160.0,3,Northeast,Pennsylvania
17799,Dormont,PA,Pittsburgh,"Pittsburgh, PA",233953.0,3,Northeast,Pennsylvania
213615,Mount Washington,PA,Pittsburgh,"Pittsburgh, PA",188960.0,3,Northeast,Pennsylvania
764332,8th Ward,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",164700.0,3,Northeast,Pennsylvania
211218,Greenfield,PA,Pittsburgh,"Pittsburgh, PA",249450.0,3,Northeast,Pennsylvania
271158,Cedar Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",333412.0,3,Northeast,Pennsylvania
753816,Newbold,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",291914.0,3,Northeast,Pennsylvania
272494,Spring Garden,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",807574.0,3,Northeast,Pennsylvania
764347,East Side,PA,Lancaster,"Lancaster, PA",221992.0,3,Northeast,Pennsylvania
396718,Northwest Harborcreek,PA,Erie,"Erie, PA",226077.0,3,Northeast,Pennsylvania
753819,Dickinson Narrows,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",330608.0,3,Northeast,Pennsylvania
403112,Mantua,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",194009.0,3,Northeast,Pennsylvania
753800,Germantown West Central,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",271389.0,3,Northeast,Pennsylvania
217262,Wissahickon,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310927.0,3,Northeast,Pennsylvania
208228,Beechview,PA,Pittsburgh,"Pittsburgh, PA",177135.0,3,Northeast,Pennsylvania
196520,Mountainville,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",217266.0,3,Northeast,Pennsylvania
217364,Wynnefield Heights,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",277669.0,3,Northeast,Pennsylvania
237265,Ross,PA,Lancaster,"Lancaster, PA",222598.0,3,Northeast,Pennsylvania
108590,East End,PA,Wilkes-Barre,"Scranton--Wilkes-Barre, PA",107427.0,3,Northeast,Pennsylvania
275001,Queen Village,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",682805.0,3,Northeast,Pennsylvania
763585,Jordan Heights/Old Fairgrounds,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",129017.0,3,Northeast,Pennsylvania
275835,Uptown,PA,Harrisburg,"Harrisburg-Carlisle, PA",114995.0,3,Northeast,Pennsylvania
753716,Pennsport,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",343768.0,3,Northeast,Pennsylvania
763574,West Walnut/Union Terrace,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",204760.0,3,Northeast,Pennsylvania
623394,Old City,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",717146.0,3,Northeast,Pennsylvania
263993,Franklinville,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",96846.0,3,Northeast,Pennsylvania
271156,Brighton Heights,PA,Pittsburgh,"Pittsburgh, PA",206489.0,3,Northeast,Pennsylvania
263586,Green Ridge,PA,Scranton,"Scranton--Wilkes-Barre, PA",151930.0,3,Northeast,Pennsylvania
210148,Eastwick,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",260416.0,3,Northeast,Pennsylvania
40263,Parkville,PA,Hanover,"York-Hanover, PA",220939.0,3,Northeast,Pennsylvania
753799,Germantown Morton,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",183476.0,3,Northeast,Pennsylvania
273999,Highland Park,PA,Pittsburgh,"Pittsburgh, PA",326953.0,3,Northeast,Pennsylvania
763584,Downtown,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",155945.0,3,Northeast,Pennsylvania
208647,Bridesburg,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",227758.0,3,Northeast,Pennsylvania
395919,Village Green-Green Ridge,PA,Aston,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",349482.0,3,Northeast,Pennsylvania
275604,Summerdale,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",180970.0,3,Northeast,Pennsylvania
753798,East Kensington,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",342296.0,3,Northeast,Pennsylvania
274524,Midtown,PA,Harrisburg,"Harrisburg-Carlisle, PA",176440.0,3,Northeast,Pennsylvania
262422,Chestnut Hill,PA,Lancaster,"Lancaster, PA",283167.0,3,Northeast,Pennsylvania
6460,Penn Wynne,PA,Wynnewood,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",521356.0,3,Northeast,Pennsylvania
248244,Walnut Hill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",282485.0,3,Northeast,Pennsylvania
764342,Conestoga Heights,PA,Lancaster,"Lancaster, PA",299499.0,3,Northeast,Pennsylvania
260641,Bella Vista,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",595245.0,3,Northeast,Pennsylvania
762997,South Wilkes-Barre,PA,Wilkes-Barre,"Scranton--Wilkes-Barre, PA",108118.0,3,Northeast,Pennsylvania
209371,College Hill,PA,Easton,"Allentown-Bethlehem-Easton, PA-NJ",277448.0,3,Northeast,Pennsylvania
271217,Southside Flats,PA,Pittsburgh,"Pittsburgh, PA",300398.0,3,Northeast,Pennsylvania
38290,East Liberty,PA,Pittsburgh,"Pittsburgh, PA",229331.0,3,Northeast,Pennsylvania
208003,Aston Woodbridge,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",283252.0,3,Northeast,Pennsylvania
396650,Homeacre-Lyndora,PA,Butler,"Pittsburgh, PA",230150.0,3,Northeast,Pennsylvania
267258,Yorktown,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",287326.0,3,Northeast,Pennsylvania
763586,Old Allentown Historic District,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",143784.0,3,Northeast,Pennsylvania
214645,Point Breeze,PA,Pittsburgh,"Pittsburgh, PA",440208.0,3,Northeast,Pennsylvania
764058,Downtown,PA,Scranton,"Scranton--Wilkes-Barre, PA",127210.0,3,Northeast,Pennsylvania
215587,Sheraden,PA,Pittsburgh,"Pittsburgh, PA",124423.0,3,Northeast,Pennsylvania
753821,Stadium District,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",279795.0,3,Northeast,Pennsylvania
753813,Packer Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",462238.0,3,Northeast,Pennsylvania
271175,Fairhill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",69639.0,3,Northeast,Pennsylvania
210543,Fern Rock,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",184853.0,3,Northeast,Pennsylvania
274318,Lincoln-Lemington-Belmar,PA,Pittsburgh,"Pittsburgh, PA",93582.0,3,Northeast,Pennsylvania
753824,West Powelton,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",266409.0,3,Northeast,Pennsylvania
343629,Marshall - Shadeland,PA,Pittsburgh,"Pittsburgh, PA",137388.0,3,Northeast,Pennsylvania
753830,Melrose Park Gardens,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",225724.0,3,Northeast,Pennsylvania
753719,Olde Kensington,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",450442.0,3,Northeast,Pennsylvania
272721,Academy Gardens,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",298522.0,3,Northeast,Pennsylvania
276248,Central Lawrenceville,PA,Pittsburgh,"Pittsburgh, PA",350487.0,3,Northeast,Pennsylvania
761168,Beech/Wilson,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",191501.0,3,Northeast,Pennsylvania
214416,Pennypack Woods,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",275553.0,3,Northeast,Pennsylvania
763587,Jordan Creek/NOTI,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",147854.0,3,Northeast,Pennsylvania
762144,South Harrisburg,PA,Harrisburg,"Harrisburg-Carlisle, PA",114182.0,3,Northeast,Pennsylvania
215971,Stanton Heights,PA,Pittsburgh,"Pittsburgh, PA",250461.0,3,Northeast,Pennsylvania
212919,Manayunk,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",338371.0,3,Northeast,Pennsylvania
223246,Society Hill,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",950980.0,3,Northeast,Pennsylvania
753805,West Poplar,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",361780.0,3,Northeast,Pennsylvania
147615,Francisville,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",474231.0,3,Northeast,Pennsylvania
762170,Dutch Hill,PA,Altoona,"Altoona, PA",70999.0,3,Northeast,Pennsylvania
271218,Southside Slopes,PA,Pittsburgh,"Pittsburgh, PA",179040.0,3,Northeast,Pennsylvania
210465,Fairview,PA,Altoona,"Altoona, PA",113548.0,3,Northeast,Pennsylvania
763578,6th Ward,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",145273.0,3,Northeast,Pennsylvania
206383,Wister,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",154551.0,3,Northeast,Pennsylvania
216014,Stevens,PA,Lancaster,"Lancaster, PA",168077.0,3,Northeast,Pennsylvania
212594,Lexington Park,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",343292.0,3,Northeast,Pennsylvania
208828,Burholme,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",271357.0,3,Northeast,Pennsylvania
212061,Juniata,PA,Altoona,"Altoona, PA",104561.0,3,Northeast,Pennsylvania
213302,Millbrook,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",299457.0,3,Northeast,Pennsylvania
753802,Germantown Westside,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",204620.0,3,Northeast,Pennsylvania
343634,Crafton Heights,PA,Pittsburgh,"Pittsburgh, PA",167764.0,3,Northeast,Pennsylvania
271207,Perry South,PA,Pittsburgh,"Pittsburgh, PA",123352.0,3,Northeast,Pennsylvania
216693,Village Shires,PA,Southampton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",498168.0,3,Northeast,Pennsylvania
762999,The Heights,PA,Wilkes-Barre,"Scranton--Wilkes-Barre, PA",99406.0,3,Northeast,Pennsylvania
208110,Banksville,PA,Pittsburgh,"Pittsburgh, PA",226609.0,3,Northeast,Pennsylvania
212283,Knoxville,PA,Pittsburgh,"Pittsburgh, PA",82113.0,3,Northeast,Pennsylvania
273806,Garfield,PA,Pittsburgh,"Pittsburgh, PA",233360.0,3,Northeast,Pennsylvania
272931,Belmont,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",148332.0,3,Northeast,Pennsylvania
275002,Penrose,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",201555.0,3,Northeast,Pennsylvania
214217,Overbrook,PA,Pittsburgh,"Pittsburgh, PA",163582.0,3,Northeast,Pennsylvania
761167,Manatawny/Farmington,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",199530.0,3,Northeast,Pennsylvania
271206,Perry North,PA,Pittsburgh,"Pittsburgh, PA",164149.0,3,Northeast,Pennsylvania
13975,Spry,PA,York,"York-Hanover, PA",263005.0,3,Northeast,Pennsylvania
762145,Allison Hill,PA,Harrisburg,"Harrisburg-Carlisle, PA",63468.0,3,Northeast,Pennsylvania
415822,Glenwood,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99957.0,3,Northeast,Pennsylvania
33340,Parsons,PA,Wilkes-Barre,"Scranton--Wilkes-Barre, PA",142272.0,3,Northeast,Pennsylvania
210253,Elim,PA,Johnstown,"Johnstown, PA",113448.0,3,Northeast,Pennsylvania
210056,East End,PA,Altoona,"Altoona, PA",97682.0,3,Northeast,Pennsylvania
764344,Mussertown,PA,Lancaster,"Lancaster, PA",178988.0,3,Northeast,Pennsylvania
753713,McGuire,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",69597.0,3,Northeast,Pennsylvania
753812,Bartram Village,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",144493.0,3,Northeast,Pennsylvania
753823,East Parkside,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",144592.0,3,Northeast,Pennsylvania
213903,Newtown Grant,PA,Newtown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",503610.0,3,Northeast,Pennsylvania
753826,Garden Court,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",416813.0,3,Northeast,Pennsylvania
761169,Downtown North,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",164062.0,3,Northeast,Pennsylvania
343632,Westwood,PA,Pittsburgh,"Pittsburgh, PA",187123.0,3,Northeast,Pennsylvania
271211,Regent Square,PA,Pittsburgh,"Pittsburgh, PA",379326.0,3,Northeast,Pennsylvania
343636,Lincoln Place,PA,Pittsburgh,"Pittsburgh, PA",156818.0,3,Northeast,Pennsylvania
271185,Homewood North,PA,Pittsburgh,"Pittsburgh, PA",74713.0,3,Northeast,Pennsylvania
214594,Pleasant Valley,PA,Altoona,"Altoona, PA",146898.0,3,Northeast,Pennsylvania
211463,Hazelwood,PA,Pittsburgh,"Pittsburgh, PA",113088.0,3,Northeast,Pennsylvania
19189,Maple Glen,PA,Ambler,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",496871.0,3,Northeast,Pennsylvania
271212,Riverfront,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",790239.0,3,Northeast,Pennsylvania
761970,North End,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",233706.0,3,Northeast,Pennsylvania
232876,East Mountain,PA,Scranton,"Scranton--Wilkes-Barre, PA",237703.0,3,Northeast,Pennsylvania
264505,Hawthorne,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",588291.0,3,Northeast,Pennsylvania
271162,Central Northside,PA,Pittsburgh,"Pittsburgh, PA",309566.0,3,Northeast,Pennsylvania
764345,Central Business District,PA,Lancaster,"Lancaster, PA",213431.0,3,Northeast,Pennsylvania
211872,Indian Creek,PA,Levittown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",332546.0,3,Northeast,Pennsylvania
209321,Cobalt Ridge,PA,Levittown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",373568.0,3,Northeast,Pennsylvania
213403,Minooka,PA,Scranton,"Scranton--Wilkes-Barre, PA",174608.0,3,Northeast,Pennsylvania
